variant,split,seed,episodes,success_rate,tail_risk,calibration_error
scalar_uncertainty_planner,combined_stress,4,600,0.5100,0.4900,0.0025
scalar_uncertainty_planner,combined_stress,5,600,0.4783,0.5217,0.0170
scalar_uncertainty_planner,combined_stress,6,600,0.4817,0.5183,0.0301
ensemble_disagreement_planner,nominal,0,600,0.7000,0.3000,0.0080
ensemble_disagreement_planner,nominal,1,600,0.7150,0.2850,0.0107
ensemble_disagreement_planner,nominal,2,600,0.6917,0.3083,0.0006
ensemble_disagreement_planner,nominal,3,600,0.7083,0.2917,0.0018
ensemble_disagreement_planner,nominal,4,600,0.7250,0.2750,0.0141
ensemble_disagreement_planner,nominal,5,600,0.6783,0.3217,0.0208
ensemble_disagreement_planner,nominal,6,600,0.7250,0.2750,0.0145
ensemble_disagreement_planner,hidden_mode_shift,0,600,0.6067,0.3933,0.0215
ensemble_disagreement_planner,hidden_mode_shift,1,600,0.5950,0.4050,0.0025
ensemble_disagreement_planner,hidden_mode_shift,2,600,0.6000,0.4000,0.0145
ensemble_disagreement_planner,hidden_mode_shift,3,600,0.5933,0.4067,0.0064
ensemble_disagreement_planner,hidden_mode_shift,4,600,0.6250,0.3750,0.0209
ensemble_disagreement_planner,hidden_mode_shift,5,600,0.5900,0.4100,0.0023
ensemble_disagreement_planner,hidden_mode_shift,6,600,0.6167,0.3833,0.0130
ensemble_disagreement_planner,embodiment_shift,0,600,0.6233,0.3767,0.0188
ensemble_disagreement_planner,embodiment_shift,1,600,0.6017,0.3983,0.0152
ensemble_disagreement_planner,embodiment_shift,2,600,0.6183,0.3817,0.0135
ensemble_disagreement_planner,embodiment_shift,3,600,0.6267,0.3733,0.0076
ensemble_disagreement_planner,embodiment_shift,4,600,0.6383,0.3617,0.0148
ensemble_disagreement_planner,embodiment_shift,5,600,0.6000,0.4000,0.0117
ensemble_disagreement_planner,embodiment_shift,6,600,0.6167,0.3833,0.0064
ensemble_disagreement_planner,combined_stress,0,600,0.5650,0.4350,0.0303
ensemble_disagreement_planner,combined_stress,1,600,0.5467,0.4533,0.0003
ensemble_disagreement_planner,combined_stress,2,600,0.5550,0.4450,0.0200
ensemble_disagreement_planner,combined_stress,3,600,0.5567,0.4433,0.0075
ensemble_disagreement_planner,combined_stress,4,600,0.5517,0.4483,0.0019
ensemble_disagreement_planner,combined_stress,5,600,0.5417,0.4583,0.0002
ensemble_disagreement_planner,combined_stress,6,600,0.5600,0.4400,0.0068
conformal_risk_filter,nominal,0,600,0.6950,0.3050,0.0061
conformal_risk_filter,nominal,1,600,0.7250,0.2750,0.0184
conformal_risk_filter,nominal,2,600,0.7133,0.2867,0.0056
conformal_risk_filter,nominal,3,600,0.7400,0.2600,0.0190
conformal_risk_filter,nominal,4,600,0.7167,0.2833,0.0064
conformal_risk_filter,nominal,5,600,0.7133,0.2867,0.0052
conformal_risk_filter,nominal,6,600,0.7083,0.2917,0.0087
conformal_risk_filter,hidden_mode_shift,0,600,0.6067,0.3933,0.0050
conformal_risk_filter,hidden_mode_shift,1,600,0.6183,0.3817,0.0112
conformal_risk_filter,hidden_mode_shift,2,600,0.6133,0.3867,0.0061
conformal_risk_filter,hidden_mode_shift,3,600,0.6117,0.3883,0.0099
conformal_risk_filter,hidden_mode_shift,4,600,0.6083,0.3917,0.0152
conformal_risk_filter,hidden_mode_shift,5,600,0.6350,0.3650,0.0159
conformal_risk_filter,hidden_mode_shift,6,600,0.6067,0.3933,0.0065
conformal_risk_filter,embodiment_shift,0,600,0.6300,0.3700,0.0103
conformal_risk_filter,embodiment_shift,1,600,0.5500,0.4500,0.0753
conformal_risk_filter,embodiment_shift,2,600,0.6317,0.3683,0.0059
conformal_risk_filter,embodiment_shift,3,600,0.6383,0.3617,0.0013
conformal_risk_filter,embodiment_shift,4,600,0.6117,0.3883,0.0300
conformal_risk_filter,embodiment_shift,5,600,0.6383,0.3617,0.0011
conformal_risk_filter,embodiment_shift,6,600,0.6317,0.3683,0.0134
conformal_risk_filter,combined_stress,0,600,0.5600,0.4400,0.0054
conformal_risk_filter,combined_stress,1,600,0.5350,0.4650,0.0252
conformal_risk_filter,combined_stress,2,600,0.5983,0.4017,0.0259
conformal_risk_filter,combined_stress,3,600,0.5617,0.4383,0.0129
conformal_risk_filter,combined_stress,4,600,0.5533,0.4467,0.0232
conformal_risk_filter,combined_stress,5,600,0.5967,0.4033,0.0246
conformal_risk_filter,combined_stress,6,600,0.5917,0.4083,0.0385
proposed_branch_mechanism,nominal,0,600,0.7733,0.2267,0.0131
proposed_branch_mechanism,nominal,1,600,0.7650,0.2350,0.0022
proposed_branch_mechanism,nominal,2,600,0.7383,0.2617,0.0069
proposed_branch_mechanism,nominal,3,600,0.7350,0.2650,0.0298
proposed_branch_mechanism,nominal,4,600,0.7600,0.2400,0.0127
proposed_branch_mechanism,nominal,5,600,0.7717,0.2283,0.0160
proposed_branch_mechanism,nominal,6,600,0.7583,0.2417,0.0008
proposed_branch_mechanism,hidden_mode_shift,0,600,0.6967,0.3033,0.0014
proposed_branch_mechanism,hidden_mode_shift,1,600,0.7217,0.2783,0.0195
proposed_branch_mechanism,hidden_mode_shift,2,600,0.6817,0.3183,0.0014
proposed_branch_mechanism,hidden_mode_shift,3,600,0.7067,0.2933,0.0069
proposed_branch_mechanism,hidden_mode_shift,4,600,0.6767,0.3233,0.0056
proposed_branch_mechanism,hidden_mode_shift,5,600,0.7150,0.2850,0.0243
proposed_branch_mechanism,hidden_mode_shift,6,600,0.7017,0.2983,0.0090
proposed_branch_mechanism,embodiment_shift,0,600,0.7100,0.2900,0.0027
proposed_branch_mechanism,embodiment_shift,1,600,0.7117,0.2883,0.0026
proposed_branch_mechanism,embodiment_shift,2,600,0.7000,0.3000,0.0076
proposed_branch_mechanism,embodiment_shift,3,600,0.7200,0.2800,0.0081
proposed_branch_mechanism,embodiment_shift,4,600,0.6650,0.3350,0.0294
proposed_branch_mechanism,embodiment_shift,5,600,0.6883,0.3117,0.0145
proposed_branch_mechanism,embodiment_shift,6,600,0.7150,0.2850,0.0103
proposed_branch_mechanism,combined_stress,0,600,0.6417,0.3583,0.0231
proposed_branch_mechanism,combined_stress,1,600,0.6783,0.3217,0.0066
proposed_branch_mechanism,combined_stress,2,600,0.6567,0.3433,0.0069
proposed_branch_mechanism,combined_stress,3,600,0.6683,0.3317,0.0010
proposed_branch_mechanism,combined_stress,4,600,0.6483,0.3517,0.0035
proposed_branch_mechanism,combined_stress,5,600,0.6617,0.3383,0.0015
proposed_branch_mechanism,combined_stress,6,600,0.6150,0.3850,0.0471
oracle_branch_upper_bound,nominal,0,600,0.8150,0.1850,0.0107
oracle_branch_upper_bound,nominal,1,600,0.7950,0.2050,0.0112
oracle_branch_upper_bound,nominal,2,600,0.8133,0.1867,0.0003
oracle_branch_upper_bound,nominal,3,600,0.7883,0.2117,0.0303
oracle_branch_upper_bound,nominal,4,600,0.8117,0.1883,0.0048
oracle_branch_upper_bound,nominal,5,600,0.8133,0.1867,0.0122
oracle_branch_upper_bound,nominal,6,600,0.8167,0.1833,0.0067
oracle_branch_upper_bound,hidden_mode_shift,0,600,0.7667,0.2333,0.0075
oracle_branch_upper_bound,hidden_mode_shift,1,600,0.7867,0.2133,0.0256
oracle_branch_upper_bound,hidden_mode_shift,2,600,0.7617,0.2383,0.0062
oracle_branch_upper_bound,hidden_mode_shift,3,600,0.7650,0.2350,0.0085
oracle_branch_upper_bound,hidden_mode_shift,4,600,0.7433,0.2567,0.0184
oracle_branch_upper_bound,hidden_mode_shift,5,600,0.7683,0.2317,0.0124
oracle_branch_upper_bound,hidden_mode_shift,6,600,0.7533,0.2467,0.0115
oracle_branch_upper_bound,embodiment_shift,0,600,0.7667,0.2333,0.0012
oracle_branch_upper_bound,embodiment_shift,1,600,0.7633,0.2367,0.0065
oracle_branch_upper_bound,embodiment_shift,2,600,0.7900,0.2100,0.0134
oracle_branch_upper_bound,embodiment_shift,3,600,0.7717,0.2283,0.0105
oracle_branch_upper_bound,embodiment_shift,4,600,0.7467,0.2533,0.0238
oracle_branch_upper_bound,embodiment_shift,5,600,0.7750,0.2250,0.0104
oracle_branch_upper_bound,embodiment_shift,6,600,0.7850,0.2150,0.0115
oracle_branch_upper_bound,combined_stress,0,600,0.7200,0.2800,0.0181
oracle_branch_upper_bound,combined_stress,1,600,0.7317,0.2683,0.0084
oracle_branch_upper_bound,combined_stress,2,600,0.7483,0.2517,0.0015
oracle_branch_upper_bound,combined_stress,3,600,0.7633,0.2367,0.0109
oracle_branch_upper_bound,combined_stress,4,600,0.7350,0.2650,0.0058
oracle_branch_upper_bound,combined_stress,5,600,0.7317,0.2683,0.0033
oracle_branch_upper_bound,combined_stress,6,600,0.7050,0.2950,0.0388
